nohup: ignoring input
/usr/local/lib/python3.10/dist-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
Generating 3000000 trajectories...
Progress: 2450000/3000000 (Elapsed: 21312.80s)
Progress: 2455000/3000000 (Elapsed: 21355.29s)
Progress: 2460000/3000000 (Elapsed: 21398.10s)
Progress: 2465000/3000000 (Elapsed: 21441.66s)
Progress: 2470000/3000000 (Elapsed: 21486.78s)
Progress: 2475000/3000000 (Elapsed: 21531.40s)
Progress: 2480000/3000000 (Elapsed: 21574.30s)
Progress: 2485000/3000000 (Elapsed: 21617.42s)
Progress: 2490000/3000000 (Elapsed: 21661.21s)
Progress: 2495000/3000000 (Elapsed: 21704.77s)
Progress: 2500000/3000000 (Elapsed: 21747.73s)
Progress: 2505000/3000000 (Elapsed: 21791.93s)
Progress: 2510000/3000000 (Elapsed: 21834.45s)
Progress: 2515000/3000000 (Elapsed: 21877.83s)
Progress: 2520000/3000000 (Elapsed: 21921.89s)
Progress: 2525000/3000000 (Elapsed: 21966.03s)
Progress: 2530000/3000000 (Elapsed: 22011.30s)
Progress: 2535000/3000000 (Elapsed: 22056.41s)
Progress: 2540000/3000000 (Elapsed: 22098.97s)
Progress: 2545000/3000000 (Elapsed: 22142.76s)
Progress: 2550000/3000000 (Elapsed: 22186.26s)
Progress: 2555000/3000000 (Elapsed: 22230.25s)
Progress: 2560000/3000000 (Elapsed: 22274.59s)
Progress: 2565000/3000000 (Elapsed: 22318.58s)
Progress: 2570000/3000000 (Elapsed: 22362.36s)
Progress: 2575000/3000000 (Elapsed: 22406.17s)
Progress: 2580000/3000000 (Elapsed: 22450.47s)
Progress: 2585000/3000000 (Elapsed: 22496.61s)
Progress: 2590000/3000000 (Elapsed: 22540.44s)
Progress: 2595000/3000000 (Elapsed: 22584.32s)
Progress: 2600000/3000000 (Elapsed: 22627.50s)
Progress: 2605000/3000000 (Elapsed: 22672.30s)
Progress: 2610000/3000000 (Elapsed: 22716.50s)
Progress: 2615000/3000000 (Elapsed: 22760.63s)
Progress: 2620000/3000000 (Elapsed: 22804.68s)
Progress: 2625000/3000000 (Elapsed: 22848.90s)
Progress: 2630000/3000000 (Elapsed: 22892.79s)
Progress: 2635000/3000000 (Elapsed: 22936.59s)
Progress: 2640000/3000000 (Elapsed: 22978.96s)
Progress: 2645000/3000000 (Elapsed: 23022.52s)
Progress: 2650000/3000000 (Elapsed: 23066.41s)
Progress: 2655000/3000000 (Elapsed: 23111.26s)
Progress: 2660000/3000000 (Elapsed: 23156.57s)
Progress: 2665000/3000000 (Elapsed: 23199.51s)
Progress: 2670000/3000000 (Elapsed: 23243.82s)
Progress: 2675000/3000000 (Elapsed: 23286.66s)
Progress: 2680000/3000000 (Elapsed: 23329.82s)
Progress: 2685000/3000000 (Elapsed: 23372.88s)
Progress: 2690000/3000000 (Elapsed: 23416.05s)
Progress: 2695000/3000000 (Elapsed: 23461.51s)
Progress: 2700000/3000000 (Elapsed: 23505.59s)
Progress: 2705000/3000000 (Elapsed: 23550.18s)
Progress: 2710000/3000000 (Elapsed: 23594.30s)
Progress: 2715000/3000000 (Elapsed: 23639.37s)
Progress: 2720000/3000000 (Elapsed: 23684.40s)
Progress: 2725000/3000000 (Elapsed: 23727.67s)
Progress: 2730000/3000000 (Elapsed: 23772.62s)
Progress: 2735000/3000000 (Elapsed: 23815.61s)
Progress: 2740000/3000000 (Elapsed: 23859.42s)
Progress: 2745000/3000000 (Elapsed: 23903.75s)
Progress: 2750000/3000000 (Elapsed: 23948.94s)
Progress: 2755000/3000000 (Elapsed: 23993.00s)
Progress: 2760000/3000000 (Elapsed: 24037.66s)
Progress: 2765000/3000000 (Elapsed: 24083.17s)
Progress: 2770000/3000000 (Elapsed: 24127.65s)
Progress: 2775000/3000000 (Elapsed: 24171.49s)
Progress: 2780000/3000000 (Elapsed: 24215.90s)
Progress: 2785000/3000000 (Elapsed: 24259.97s)
Progress: 2790000/3000000 (Elapsed: 24303.65s)
Progress: 2795000/3000000 (Elapsed: 24345.85s)
Progress: 2800000/3000000 (Elapsed: 24391.21s)
Progress: 2805000/3000000 (Elapsed: 24435.83s)
Progress: 2810000/3000000 (Elapsed: 24478.34s)
Progress: 2815000/3000000 (Elapsed: 24522.42s)
Progress: 2820000/3000000 (Elapsed: 24566.48s)
Progress: 2825000/3000000 (Elapsed: 24610.17s)
Progress: 2830000/3000000 (Elapsed: 24654.89s)
Progress: 2835000/3000000 (Elapsed: 24698.90s)
Progress: 2840000/3000000 (Elapsed: 24745.62s)
Progress: 2845000/3000000 (Elapsed: 24789.99s)
Progress: 2850000/3000000 (Elapsed: 24835.01s)
Progress: 2855000/3000000 (Elapsed: 24878.92s)
Progress: 2860000/3000000 (Elapsed: 24922.82s)
Progress: 2865000/3000000 (Elapsed: 24966.34s)
Progress: 2870000/3000000 (Elapsed: 25010.11s)
Progress: 2875000/3000000 (Elapsed: 25053.48s)
Progress: 2880000/3000000 (Elapsed: 25098.00s)
Progress: 2885000/3000000 (Elapsed: 25141.12s)
Progress: 2890000/3000000 (Elapsed: 25184.59s)
Progress: 2895000/3000000 (Elapsed: 25228.92s)
Progress: 2900000/3000000 (Elapsed: 25273.42s)
Progress: 2905000/3000000 (Elapsed: 25317.56s)
Progress: 2910000/3000000 (Elapsed: 25361.96s)
Progress: 2915000/3000000 (Elapsed: 25405.33s)
Progress: 2920000/3000000 (Elapsed: 25448.08s)
Progress: 2925000/3000000 (Elapsed: 25492.41s)
Progress: 2930000/3000000 (Elapsed: 25535.86s)
Progress: 2935000/3000000 (Elapsed: 25579.74s)
Progress: 2940000/3000000 (Elapsed: 25623.35s)
Progress: 2945000/3000000 (Elapsed: 25668.18s)
Progress: 2950000/3000000 (Elapsed: 25712.50s)
Progress: 2955000/3000000 (Elapsed: 25755.07s)
Progress: 2960000/3000000 (Elapsed: 25798.27s)
Progress: 2965000/3000000 (Elapsed: 25841.13s)
Progress: 2970000/3000000 (Elapsed: 25885.38s)
Progress: 2975000/3000000 (Elapsed: 25928.28s)
Progress: 2980000/3000000 (Elapsed: 25973.69s)
Progress: 2985000/3000000 (Elapsed: 26017.91s)
Progress: 2990000/3000000 (Elapsed: 26061.74s)
Progress: 2995000/3000000 (Elapsed: 26106.32s)

✅ 데이터셋 생성 완료!
순수 무작위(Random) 80/20 분할 -> Train: 2400000개, Test: 600000개
